order_id,customer_id,product_id,order_date,quantity,sales_amount
ORD01625,CUST0707,PROD017,2025-07-24,5,13304.99
ORD01626,CUST0653,PROD033,2025-12-18,4,9786.73
ORD01627,CUST0274,PROD032,2025-03-21,2,3128.5
ORD01628,CUST0110,PROD014,2025-05-19,3,5389.66
ORD01629,CUST0772,PROD046,2026-03-29,5,3630.91
ORD01630,CUST0485,PROD029,2025-06-20,1,3495.15
ORD01631,CUST0074,PROD014,2024-10-23,2,6194.91
ORD01632,CUST0918,PROD047,2024-08-10,1,666.87
ORD01633,CUST0681,PROD004,2026-04-21,1,4738.84
ORD01634,CUST0738,PROD028,2025-11-01,2,8353.27
ORD01635,CUST0875,PROD044,2024-10-05,4,3681.14
ORD01636,CUST0352,PROD023,2024-07-01,1,2160.24
ORD01637,CUST0687,PROD024,2026-05-12,2,5438.89
ORD01638,CUST0333,PROD023,2024-11-24,3,1573.33
ORD01639,CUST0093,PROD026,2024-11-13,4,9698.09
ORD01640,CUST0921,PROD036,2025-07-12,3,2480.22
ORD01641,CUST0241,PROD005,2024-09-05,1,2115.13
ORD01642,CUST0017,PROD004,2024-11-13,5,24104.91
ORD01643,CUST0846,PROD022,2025-03-17,3,14494.23
ORD01644,CUST0260,PROD038,2025-06-20,1,3126.51
ORD01645,CUST0509,PROD011,2025-03-12,2,5346.05
ORD01646,CUST0047,PROD049,2025-04-08,4,16634.02
ORD01647,CUST0226,PROD030,2026-02-26,2,3991.12
ORD01648,CUST0269,PROD049,2025-06-09,1,1791.31
ORD01649,CUST0781,PROD030,2026-04-19,5,16220.86
ORD01650,CUST0093,PROD012,2024-12-22,2,5512.09
ORD01651,CUST0702,PROD021,2026-03-02,1,3583.58
ORD01652,CUST0729,PROD022,2025-02-08,3,14595.25
ORD01653,CUST0757,PROD046,2024-11-10,2,4878.37
ORD01654,CUST0035,PROD022,2026-03-07,4,5153.91
ORD01655,CUST0942,PROD034,2024-06-28,2,6107.87
ORD01656,CUST0016,PROD006,2024-09-19,4,13180.18
ORD01657,CUST0482,PROD017,2024-09-08,3,2745.36
ORD01658,CUST0151,PROD013,2025-09-17,5,15289.81
ORD01659,CUST0150,PROD013,2024-10-24,4,4217.83
ORD01660,CUST0799,PROD022,2024-10-04,5,9552.13
ORD01661,CUST0973,PROD026,2024-08-07,2,9918.57
ORD01662,CUST0412,PROD016,2026-02-05,2,3111.92
ORD01663,CUST0573,PROD046,2025-03-30,1,4629.08
ORD01664,CUST0625,PROD003,2025-06-16,2,8089.39
ORD01665,CUST0235,PROD012,2025-06-18,5,3916.94
ORD01666,CUST0577,PROD035,2025-12-03,1,2660.03
ORD01667,CUST0883,PROD047,2024-08-29,1,2033.93
ORD01668,CUST0585,PROD017,2025-01-20,2,9144.33
ORD01669,CUST0852,PROD047,2026-04-03,1,1737.4
ORD01670,CUST0417,PROD046,2024-06-23,3,4372.82
ORD01671,CUST0031,PROD004,2024-08-03,4,10247.79
ORD01672,CUST0180,PROD031,2025-04-19,5,22557.55
ORD01673,CUST0644,PROD003,2026-03-21,4,4024.48
ORD01674,CUST0779,PROD024,2025-02-16,5,24889.59
ORD01675,CUST0475,PROD001,2025-10-07,2,8145.73
ORD01676,CUST0002,PROD022,2025-03-27,2,2293.28
ORD01677,CUST0490,PROD047,2025-11-24,5,14753.06
ORD01678,CUST0322,PROD024,2025-06-23,2,8954.51
ORD01679,CUST0577,PROD029,2025-12-28,2,3301.79
ORD01680,CUST0553,PROD032,2026-02-03,5,4198.57
ORD01681,CUST0740,PROD004,2026-05-05,3,8753.22
ORD01682,CUST0206,PROD012,2026-04-12,3,1957.97
ORD01683,CUST0839,PROD037,2024-10-29,2,6337.78
ORD01684,CUST0724,PROD003,2024-06-22,4,10906.83
ORD01685,CUST0144,PROD033,2025-08-27,5,11282.57
ORD01686,CUST0462,PROD036,2025-12-18,3,9280.93
ORD01687,CUST0240,PROD037,2024-12-19,5,8251.46
ORD01688,CUST0654,PROD029,2025-03-01,4,4320.52
ORD01689,CUST0544,PROD042,2025-10-31,3,2368.94
ORD01690,CUST0287,PROD028,2026-01-19,3,11960.28
ORD01691,CUST0029,PROD010,2024-09-05,2,1263.4
ORD01692,CUST0215,PROD032,2025-02-02,1,3911.41
ORD01693,CUST0956,PROD018,2025-03-10,4,19644.08
ORD01694,CUST0457,PROD046,2025-06-22,3,13611.68
ORD01695,CUST0370,PROD012,2024-09-29,4,9644.85
ORD01696,CUST0581,PROD013,2025-02-08,5,16950.0
ORD01697,CUST0901,PROD037,2025-04-13,4,2453.68
ORD01698,CUST0493,PROD003,2026-06-01,4,14861.09
ORD01699,CUST0392,PROD025,2024-09-03,1,1458.17
ORD01700,CUST0436,PROD037,2026-06-12,4,5933.67
ORD01701,CUST0864,PROD030,2024-12-31,3,12085.35
ORD01702,CUST0909,PROD015,2024-10-30,3,4524.98
ORD01703,CUST0973,PROD040,2026-05-19,3,7730.75
ORD01704,CUST0524,PROD020,2025-04-25,3,14395.91
ORD01705,CUST0894,PROD001,2026-06-02,2,6002.82
ORD01706,CUST0918,PROD011,2025-10-29,1,4476.25
ORD01707,CUST0823,PROD045,2025-09-26,5,10977.57
ORD01708,CUST0866,PROD020,2024-10-15,4,12282.36
ORD01709,CUST0610,PROD049,2024-07-25,2,2788.31
ORD01710,CUST0132,PROD011,2026-05-28,1,3593.85
ORD01711,CUST0003,PROD034,2026-03-28,2,9176.97
ORD01712,CUST0066,PROD011,2025-10-23,4,8958.54
ORD01713,CUST0500,PROD003,2025-07-15,5,2835.7
ORD01714,CUST0371,PROD004,2025-09-18,5,19926.99
ORD01715,CUST0592,PROD011,2024-08-11,1,3108.47
ORD01716,CUST0846,PROD028,2024-08-05,4,6494.43
ORD01717,CUST0864,PROD040,2024-09-20,3,10464.49
ORD01718,CUST0959,PROD037,2025-12-02,5,3496.54
ORD01719,CUST0453,PROD008,2025-01-28,1,1005.98
ORD01720,CUST0872,PROD043,2025-12-29,2,7837.37
ORD01721,CUST0280,PROD022,2026-02-17,3,10273.49
ORD01722,CUST0340,PROD050,2026-03-20,5,4169.06
ORD01723,CUST0793,PROD036,2026-05-27,2,6534.44
ORD01724,CUST0119,PROD005,2024-11-19,2,1517.04
ORD01725,CUST0680,PROD050,2025-05-19,4,8100.63
ORD01726,CUST0305,PROD023,2024-09-25,5,11977.36
ORD01727,CUST0435,PROD002,2025-07-16,4,19928.12
ORD01728,CUST0562,PROD001,2026-02-24,2,8295.47
ORD01729,CUST0653,PROD016,2024-09-09,4,10027.34
ORD01730,CUST0809,PROD038,2025-11-10,1,1943.84
ORD01731,CUST0786,PROD019,2024-08-26,5,23558.52
ORD01732,CUST0802,PROD019,2024-08-07,5,4956.79
ORD01733,CUST0710,PROD031,2025-02-17,3,14704.73
ORD01734,CUST0186,PROD048,2025-03-05,3,2076.44
ORD01735,CUST0529,PROD022,2024-07-25,3,14741.99
ORD01736,CUST0003,PROD013,2026-04-13,3,12739.9
ORD01737,CUST0328,PROD011,2024-11-03,3,12885.61
ORD01738,CUST0438,PROD002,2026-01-27,1,979.3
ORD01739,CUST0753,PROD027,2026-01-27,5,3450.35
ORD01740,CUST0385,PROD050,2024-08-21,1,3582.26
ORD01741,CUST0003,PROD038,2025-04-25,3,9417.56
ORD01742,CUST0901,PROD004,2024-09-16,1,1620.31
ORD01743,CUST0571,PROD043,2024-11-21,4,15463.56
ORD01744,CUST0691,PROD023,2024-08-19,2,7464.9
ORD01745,CUST0684,PROD042,2025-05-10,3,9974.89
ORD01746,CUST0500,PROD039,2025-08-28,1,732.68
ORD01747,CUST0807,PROD025,2025-03-17,5,13423.96
ORD01748,CUST0933,PROD001,2025-10-03,2,2902.17
ORD01749,CUST0292,PROD005,2025-02-10,5,12746.78
ORD01750,CUST0913,PROD034,2025-01-03,5,13523.17
ORD01751,CUST0508,PROD023,2026-04-21,2,5397.4
ORD01752,CUST0274,PROD036,2025-01-15,3,14691.65
ORD01753,CUST0225,PROD002,2025-05-22,4,10382.72
ORD01754,CUST0411,PROD009,2024-10-09,2,4701.27
ORD01755,CUST0834,PROD004,2026-04-05,2,1772.89
ORD01756,CUST0952,PROD005,2025-03-03,4,7315.18
ORD01757,CUST0051,PROD040,2025-07-14,1,3863.43
ORD01758,CUST0844,PROD019,2026-01-12,1,3053.61
ORD01759,CUST0210,PROD026,2026-02-12,1,2067.49
ORD01760,CUST0106,PROD019,2025-06-26,5,13991.25
ORD01761,CUST0270,PROD019,2025-07-28,4,7159.28
ORD01762,CUST0549,PROD006,2024-10-27,1,3326.72
ORD01763,CUST0556,PROD031,2025-03-20,4,15815.08
ORD01764,CUST0089,PROD032,2025-04-15,4,17095.19
ORD01765,CUST0782,PROD048,2024-12-20,1,2040.66
ORD01766,CUST0839,PROD013,2025-07-22,3,11684.29
ORD01767,CUST0704,PROD015,2025-12-09,5,4412.74
ORD01768,CUST0599,PROD037,2024-11-18,2,2015.42
ORD01769,CUST0112,PROD047,2025-02-12,5,21187.71
ORD01770,CUST0690,PROD013,2024-12-18,4,14420.84
ORD01771,CUST0911,PROD008,2024-11-06,1,897.66
ORD01772,CUST0723,PROD004,2025-07-06,4,11590.26
ORD01773,CUST0883,PROD016,2025-12-19,4,9749.22
ORD01774,CUST0970,PROD038,2025-10-29,3,2731.81
ORD01775,CUST0404,PROD048,2026-04-11,3,8715.95
ORD01776,CUST0681,PROD044,2026-02-27,1,1711.24
ORD01777,CUST0952,PROD010,2025-12-28,1,1177.69
ORD01778,CUST0975,PROD018,2025-09-03,2,6705.34
ORD01779,CUST0080,PROD034,2025-06-29,5,19965.61
ORD01780,CUST0372,PROD001,2024-09-18,1,2883.41
ORD01781,CUST0822,PROD002,2025-04-16,4,13284.6
ORD01782,CUST0373,PROD042,2025-09-19,2,2009.75
ORD01783,CUST0046,PROD038,2024-09-04,4,5537.13
ORD01784,CUST0476,PROD040,2025-12-08,3,5788.85
ORD01785,CUST0484,PROD042,2024-09-13,4,11973.4
ORD01786,CUST0446,PROD006,2024-12-18,1,4871.0
ORD01787,CUST0593,PROD008,2026-06-02,1,2814.78
ORD01788,CUST0315,PROD019,2024-09-21,3,8544.21
ORD01789,CUST0938,PROD004,2025-09-07,2,1202.47
ORD01790,CUST0567,PROD046,2026-02-05,4,16625.01
ORD01791,CUST0632,PROD013,2024-07-07,1,4324.73
ORD01792,CUST0587,PROD023,2025-09-28,4,14409.41
ORD01793,CUST0073,PROD013,2025-02-10,2,3010.53
ORD01794,CUST0186,PROD013,2026-05-27,4,13571.44
ORD01795,CUST0564,PROD007,2024-08-28,5,5495.23
ORD01796,CUST0036,PROD020,2025-09-09,5,2902.86
ORD01797,CUST0395,PROD002,2026-01-14,3,10694.44
ORD01798,CUST0994,PROD027,2024-12-24,2,4605.19
ORD01799,CUST0389,PROD006,2025-06-21,1,1093.95
ORD01800,CUST0456,PROD025,2024-07-01,2,3577.41
ORD01801,CUST0430,PROD021,2024-11-23,2,8776.21
ORD01802,CUST0728,PROD027,2025-05-04,3,4194.41
ORD01803,CUST0338,PROD046,2025-05-08,5,8268.15
ORD01804,CUST0324,PROD046,2024-08-15,4,6493.53
ORD01805,CUST0759,PROD050,2025-03-04,4,14367.04
ORD01806,CUST0577,PROD038,2025-01-12,4,12072.22
ORD01807,CUST0710,PROD014,2024-08-07,1,1493.5
ORD01808,CUST0338,PROD028,2024-10-11,4,19490.34
ORD01809,CUST0721,PROD029,2024-11-29,4,10909.48
ORD01810,CUST0989,PROD009,2026-03-27,4,6484.42
ORD01811,CUST0598,PROD038,2025-04-08,1,4526.28
ORD01812,CUST0178,PROD019,2024-11-16,2,9033.23
ORD01813,CUST0857,PROD002,2026-06-02,3,6057.45
ORD01814,CUST0783,PROD017,2025-11-02,3,9000.59
ORD01815,CUST0506,PROD020,2025-05-01,5,13608.88
ORD01816,CUST0661,PROD049,2024-10-06,2,4797.75
ORD01817,CUST0996,PROD016,2024-10-08,4,7633.59
ORD01818,CUST0588,PROD035,2025-11-26,3,5462.9
ORD01819,CUST0253,PROD006,2025-07-09,4,15752.75
ORD01820,CUST0677,PROD003,2025-10-26,5,22518.38
ORD01821,CUST0693,PROD030,2025-06-18,5,3425.72
ORD01822,CUST0226,PROD009,2026-04-28,3,2723.91
ORD01823,CUST0400,PROD028,2025-08-11,5,15249.17
ORD01824,CUST0797,PROD027,2026-05-23,2,9384.59
ORD01825,CUST0331,PROD047,2025-12-29,3,4794.56
ORD01826,CUST0971,PROD044,2025-05-21,4,2748.57
ORD01827,CUST0956,PROD032,2026-02-12,3,10389.39
ORD01828,CUST0480,PROD035,2025-09-04,3,13994.19
ORD01829,CUST0038,PROD045,2025-08-22,3,13701.27
ORD01830,CUST0425,PROD003,2026-03-26,2,7974.44
ORD01831,CUST0335,PROD043,2026-02-21,3,2607.55
ORD01832,CUST0755,PROD010,2025-05-07,3,14443.26
ORD01833,CUST0771,PROD009,2024-09-30,3,8363.71
ORD01834,CUST0312,PROD003,2026-01-30,5,10121.36
ORD01835,CUST0942,PROD039,2024-08-22,1,659.13
ORD01836,CUST0720,PROD023,2025-12-15,3,6811.31
ORD01837,CUST0358,PROD004,2026-04-16,3,9778.04
ORD01838,CUST0634,PROD025,2025-04-03,2,2524.77
ORD01839,CUST0139,PROD049,2025-08-30,3,10723.17
ORD01840,CUST0759,PROD042,2024-09-13,2,6637.96
ORD01841,CUST0759,PROD008,2026-03-14,1,3273.34
ORD01842,CUST0779,PROD032,2024-07-31,3,9729.69
ORD01843,CUST0957,PROD011,2025-10-29,4,11596.56
ORD01844,CUST0347,PROD001,2024-12-23,3,9790.11
ORD01845,CUST0829,PROD047,2025-06-28,3,11892.81
ORD01846,CUST0793,PROD016,2024-12-11,2,6352.14
ORD01847,CUST0185,PROD016,2025-09-26,5,4790.61
ORD01848,CUST0880,PROD025,2025-06-25,4,10589.64
ORD01849,CUST0520,PROD031,2026-01-14,3,8125.02
ORD01850,CUST0200,PROD024,2025-01-10,2,7797.13
ORD01851,CUST0628,PROD029,2025-12-26,1,1540.43
ORD01852,CUST0284,PROD024,2026-03-09,5,15432.22
ORD01853,CUST0380,PROD037,2026-01-23,4,17401.91
ORD01854,CUST0710,PROD020,2025-11-14,3,1584.46
ORD01855,CUST0927,PROD018,2025-11-01,5,19838.54
ORD01856,CUST0209,PROD033,2025-03-21,4,18697.5
ORD01857,CUST0723,PROD032,2024-08-09,5,8825.25
ORD01858,CUST0100,PROD022,2025-02-08,3,2404.4
ORD01859,CUST0793,PROD015,2024-07-02,2,6101.27
ORD01860,CUST0212,PROD019,2024-11-17,3,10422.17
ORD01861,CUST0523,PROD013,2024-08-08,2,4656.0
ORD01862,CUST0114,PROD029,2026-05-16,1,2773.06
ORD01863,CUST0389,PROD012,2025-06-09,4,17348.92
ORD01864,CUST0464,PROD043,2025-02-01,2,4337.97
ORD01865,CUST0821,PROD015,2026-02-02,3,11435.12
ORD01866,CUST0733,PROD030,2025-09-12,5,17233.21
ORD01867,CUST0030,PROD014,2025-01-21,1,2139.65
ORD01868,CUST0174,PROD010,2025-07-14,5,9029.51
ORD01869,CUST0116,PROD048,2025-08-31,4,4728.59
ORD01870,CUST0878,PROD005,2026-01-21,3,2774.47
ORD01871,CUST0970,PROD003,2025-06-26,2,1655.9
ORD01872,CUST0121,PROD035,2025-08-02,5,21122.72
ORD01873,CUST0737,PROD036,2024-08-23,5,19382.66
ORD01874,CUST0139,PROD028,2025-10-13,1,4954.18
ORD01875,CUST0820,PROD010,2024-12-13,3,5124.02
ORD01876,CUST0959,PROD044,2026-03-09,4,12928.02
ORD01877,CUST0326,PROD019,2025-08-21,4,3388.87
ORD01878,CUST0488,PROD027,2024-12-28,5,10357.75
ORD01879,CUST0956,PROD037,2025-04-17,5,8178.24
ORD01880,CUST0175,PROD042,2026-04-19,4,2511.95
ORD01881,CUST0729,PROD015,2026-02-13,5,11131.17
ORD01882,CUST0733,PROD010,2026-01-02,2,3376.44
ORD01883,CUST0014,PROD029,2025-05-07,5,9798.8
ORD01884,CUST0292,PROD012,2026-03-15,5,6543.06
ORD01885,CUST0773,PROD012,2026-03-24,5,15572.84
ORD01886,CUST0104,PROD049,2025-05-24,1,2258.45
ORD01887,CUST0094,PROD006,2026-03-02,3,14975.11
ORD01888,CUST0221,PROD001,2024-12-13,5,4984.87
ORD01889,CUST0574,PROD002,2026-01-11,4,2495.21
ORD01890,CUST0840,PROD048,2025-09-26,3,14315.86
ORD01891,CUST0930,PROD015,2024-07-28,5,11583.03
ORD01892,CUST0753,PROD040,2024-07-31,4,3188.52
ORD01893,CUST0166,PROD045,2025-08-31,5,12702.4
ORD01894,CUST0033,PROD024,2024-12-20,2,3265.1
ORD01895,CUST0933,PROD045,2025-08-14,4,15682.06
ORD01896,CUST0430,PROD020,2025-06-17,2,5626.96
ORD01897,CUST0641,PROD018,2025-11-25,4,15024.3
ORD01898,CUST0680,PROD030,2024-12-07,5,9226.73
ORD01899,CUST0865,PROD016,2024-09-11,2,6516.66
ORD01900,CUST0276,PROD014,2025-07-27,5,8053.06
ORD01901,CUST0060,PROD002,2026-06-01,4,12143.43
ORD01902,CUST0029,PROD043,2026-03-19,1,979.51
ORD01903,CUST0152,PROD049,2025-02-24,4,3392.66
ORD01904,CUST0854,PROD048,2026-04-08,1,1767.8
ORD01905,CUST0596,PROD036,2026-03-20,5,15631.31
ORD01906,CUST0724,PROD032,2024-11-17,2,6950.49
ORD01907,CUST0153,PROD008,2025-07-04,2,8604.12
ORD01908,CUST0140,PROD023,2026-04-27,5,20187.16
ORD01909,CUST0660,PROD027,2025-12-03,2,6141.98
ORD01910,CUST0832,PROD040,2024-12-30,2,4321.72
ORD01911,CUST0655,PROD038,2025-10-12,1,2311.71
ORD01912,CUST0611,PROD050,2024-07-12,4,9759.01
ORD01913,CUST0347,PROD010,2025-10-21,3,7973.27
ORD01914,CUST0863,PROD024,2024-06-25,4,7600.66
ORD01915,CUST0751,PROD004,2026-02-12,1,4085.06
ORD01916,CUST0368,PROD018,2025-12-24,4,7751.09
ORD01917,CUST0246,PROD008,2025-08-05,2,2825.03
ORD01918,CUST0594,PROD022,2025-08-19,5,12893.69
ORD01919,CUST0438,PROD035,2025-09-25,5,19270.79
ORD01920,CUST0909,PROD041,2024-06-23,5,7243.0
ORD01921,CUST0252,PROD030,2025-05-11,2,4962.86
ORD01922,CUST0555,PROD035,2025-03-24,1,4505.54
ORD01923,CUST0801,PROD006,2025-05-31,2,6073.5
ORD01924,CUST0344,PROD035,2025-10-15,5,8348.85
ORD01925,CUST0411,PROD005,2024-06-24,1,718.14
ORD01926,CUST0124,PROD007,2024-07-02,2,2567.13
ORD01927,CUST0727,PROD024,2024-12-16,5,12412.28
ORD01928,CUST0074,PROD012,2026-03-19,1,4738.62
ORD01929,CUST0982,PROD049,2024-06-22,1,3614.44
ORD01930,CUST0466,PROD025,2024-08-22,3,8269.88
ORD01931,CUST0679,PROD001,2025-04-03,1,4657.67
ORD01932,CUST0519,PROD036,2024-07-13,4,9364.84
ORD01933,CUST0006,PROD045,2026-06-06,3,8669.51
ORD01934,CUST0176,PROD005,2024-08-04,5,23074.36
ORD01935,CUST0166,PROD008,2024-12-28,1,2823.0
ORD01936,CUST0261,PROD002,2025-11-21,2,3145.84
ORD01937,CUST0643,PROD036,2024-12-09,4,12617.57
ORD01938,CUST0638,PROD044,2025-03-15,3,7823.61
ORD01939,CUST0729,PROD032,2025-09-01,4,17695.93
ORD01940,CUST0297,PROD046,2025-12-02,2,5697.43
ORD01941,CUST0013,PROD017,2025-11-29,3,10490.6
ORD01942,CUST0862,PROD050,2025-05-22,1,1506.71
ORD01943,CUST0254,PROD003,2025-07-02,5,18533.1
ORD01944,CUST0943,PROD002,2025-09-13,3,13676.52
ORD01945,CUST0919,PROD015,2026-06-06,3,9282.08
ORD01946,CUST0616,PROD011,2025-12-20,4,9589.55
ORD01947,CUST0310,PROD046,2026-03-11,5,14133.36
ORD01948,CUST0799,PROD043,2025-06-13,4,10763.12
ORD01949,CUST0274,PROD036,2026-03-24,3,13336.94
ORD01950,CUST0059,PROD008,2025-02-08,3,6697.61
ORD01951,CUST0574,PROD046,2025-07-13,2,1588.88
ORD01952,CUST0822,PROD004,2024-10-06,3,5377.61
ORD01953,CUST0911,PROD038,2026-03-28,3,13995.94
ORD01954,CUST0687,PROD002,2025-11-18,4,3829.28
ORD01955,CUST0837,PROD044,2025-05-07,3,8110.16
ORD01956,CUST0831,PROD016,2024-11-08,1,1967.75
ORD01957,CUST0391,PROD011,2025-08-21,1,4244.5
ORD01958,CUST0953,PROD043,2025-07-10,5,15205.51
ORD01959,CUST0976,PROD011,2024-11-06,3,2752.97
ORD01960,CUST0723,PROD042,2026-05-25,5,10062.87
ORD01961,CUST0383,PROD029,2025-11-09,2,3293.9
ORD01962,CUST0918,PROD042,2024-11-04,3,2355.19
ORD01963,CUST0730,PROD042,2024-08-04,1,682.77
ORD01964,CUST0844,PROD029,2025-11-20,1,1897.91
ORD01965,CUST0822,PROD025,2026-04-03,4,3957.91
ORD01966,CUST0360,PROD007,2025-08-10,3,4412.45
ORD01967,CUST0479,PROD016,2025-04-27,4,2624.94
ORD01968,CUST0544,PROD027,2025-09-11,4,8544.06
ORD01969,CUST0385,PROD050,2025-02-08,2,8011.98
ORD01970,CUST0722,PROD045,2025-03-14,4,13714.82
ORD01971,CUST0247,PROD038,2026-03-28,3,14475.83
ORD01972,CUST0910,PROD040,2025-02-20,2,8090.17
ORD01973,CUST0899,PROD048,2025-12-04,5,4458.64
ORD01974,CUST0857,PROD023,2024-09-08,4,3651.16
ORD01975,CUST0738,PROD008,2024-12-31,3,14510.69
ORD01976,CUST0699,PROD022,2024-08-17,5,10215.95
ORD01977,CUST0269,PROD010,2026-01-08,5,2778.3
ORD01978,CUST0589,PROD001,2025-10-29,3,9825.45
ORD01979,CUST0369,PROD014,2024-09-11,4,6669.04
ORD01980,CUST0038,PROD047,2025-11-14,3,5185.3
ORD01981,CUST0825,PROD048,2025-06-22,3,9483.67
ORD01982,CUST0228,PROD045,2025-09-22,3,4029.48
ORD01983,CUST0578,PROD019,2025-08-27,2,5116.19
ORD01984,CUST0987,PROD003,2026-04-07,3,8990.07
ORD01985,CUST0718,PROD048,2026-01-27,5,7650.68
ORD01986,CUST0220,PROD028,2024-08-11,4,15153.48
ORD01987,CUST0209,PROD021,2025-11-21,5,20664.24
ORD01988,CUST0612,PROD043,2026-04-07,4,17005.33
ORD01989,CUST0369,PROD020,2024-09-09,3,5838.72
ORD01990,CUST0353,PROD010,2026-01-05,5,4490.21
ORD01991,CUST0127,PROD004,2026-03-08,3,8937.95
ORD01992,CUST0186,PROD028,2025-09-07,3,2440.32
ORD01993,CUST0477,PROD025,2025-06-06,5,5206.27
ORD01994,CUST0169,PROD013,2026-05-11,3,8101.03
ORD01995,CUST0452,PROD014,2024-12-30,5,2844.19
ORD01996,CUST0346,PROD016,2025-05-22,3,2756.34
ORD01997,CUST0140,PROD018,2025-11-02,4,19532.51
ORD01998,CUST0205,PROD028,2025-05-02,4,4542.16
ORD01999,CUST0630,PROD029,2026-02-11,4,4689.68
ORD02000,CUST0739,PROD031,2026-02-21,3,8963.65
ORD02001,CUST0817,PROD030,2025-03-01,2,9010.18
ORD02002,CUST0945,PROD015,2025-09-05,4,7592.29
ORD02003,CUST0939,PROD005,2025-08-20,1,2327.58
ORD02004,CUST0404,PROD021,2024-11-18,4,9025.69
ORD02005,CUST0650,PROD042,2024-11-27,3,6173.56
ORD02006,CUST0251,PROD033,2025-01-30,4,14773.47
ORD02007,CUST0271,PROD030,2025-09-25,3,3824.38
ORD02008,CUST0643,PROD019,2025-02-08,5,8319.67
ORD02009,CUST0137,PROD041,2024-11-17,1,1513.76
ORD02010,CUST0847,PROD021,2024-08-09,5,24881.28
ORD02011,CUST0074,PROD012,2024-06-23,1,3515.82
ORD02012,CUST0163,PROD001,2024-06-22,1,2946.35
ORD02013,CUST0150,PROD035,2024-08-14,1,4579.55
ORD02014,CUST0674,PROD012,2025-10-04,5,12662.39
ORD02015,CUST0491,PROD017,2024-09-27,1,3689.12
ORD02016,CUST0924,PROD045,2025-10-17,4,8207.79
ORD02017,CUST0497,PROD007,2025-01-08,3,9382.05
ORD02018,CUST0428,PROD036,2026-01-13,1,4659.09
ORD02019,CUST0303,PROD036,2024-12-02,3,4757.98
ORD02020,CUST0781,PROD025,2026-03-26,4,14772.5
ORD02021,CUST0359,PROD029,2025-02-08,4,18321.89
ORD02022,CUST0637,PROD003,2025-03-06,2,4766.06
ORD02023,CUST0916,PROD016,2026-03-30,5,15091.05
ORD02024,CUST0019,PROD034,2024-10-27,4,15932.04
ORD02025,CUST0247,PROD014,2025-10-18,5,24033.8
ORD02026,CUST0166,PROD006,2026-06-08,3,4845.49
ORD02027,CUST0748,PROD031,2026-01-28,1,1541.44
ORD02028,CUST0853,PROD049,2024-12-01,4,11062.72
ORD02029,CUST0991,PROD032,2025-07-18,3,4025.86
ORD02030,CUST0075,PROD001,2026-01-18,4,4492.48
ORD02031,CUST0383,PROD021,2024-11-08,1,1474.79
ORD02032,CUST0102,PROD034,2026-04-21,4,17101.57
ORD02033,CUST0343,PROD049,2024-12-22,3,5046.38
ORD02034,CUST0901,PROD039,2024-10-05,4,19354.89
ORD02035,CUST0376,PROD020,2025-08-21,2,3878.66
ORD02036,CUST0369,PROD034,2025-10-29,1,4022.98
ORD02037,CUST0591,PROD026,2025-03-18,3,6894.34
ORD02038,CUST0580,PROD033,2024-06-14,3,13589.63
ORD02039,CUST0577,PROD043,2026-06-02,5,8383.68
ORD02040,CUST0265,PROD037,2025-02-17,5,6073.45
ORD02041,CUST0314,PROD010,2026-06-11,5,6917.29
ORD02042,CUST0369,PROD026,2025-10-13,1,4487.63
ORD02043,CUST0959,PROD039,2024-10-15,2,5304.12
ORD02044,CUST0854,PROD017,2026-06-07,3,3571.86
ORD02045,CUST0923,PROD015,2025-07-28,3,14110.35
ORD02046,CUST0677,PROD017,2025-01-16,3,13270.14
ORD02047,CUST0497,PROD031,2025-11-19,1,937.65
ORD02048,CUST0632,PROD002,2024-08-31,5,16591.08
ORD02049,CUST0021,PROD045,2024-07-03,3,13780.59
ORD02050,CUST0104,PROD012,2026-03-22,5,12204.53
ORD02051,CUST0084,PROD042,2026-05-16,2,7183.13
ORD02052,CUST0696,PROD029,2025-10-17,2,7802.21
ORD02053,CUST0172,PROD030,2024-10-29,1,1376.56
ORD02054,CUST0228,PROD045,2025-05-17,2,8138.1
ORD02055,CUST0394,PROD036,2024-09-07,1,2799.85
ORD02056,CUST0922,PROD006,2026-04-28,2,4738.56
ORD02057,CUST0766,PROD033,2025-01-01,4,9469.89
ORD02058,CUST0413,PROD012,2025-03-05,5,18042.95
ORD02059,CUST0884,PROD020,2025-03-25,3,4163.26
ORD02060,CUST0698,PROD012,2024-07-15,4,6625.42
ORD02061,CUST0717,PROD009,2025-05-18,2,2552.37
ORD02062,CUST0098,PROD022,2025-10-01,3,13623.5
ORD02063,CUST0462,PROD023,2026-04-12,3,7028.1
ORD02064,CUST0320,PROD050,2025-10-23,4,9483.4
ORD02065,CUST0021,PROD036,2025-04-25,5,21807.5
ORD02066,CUST0426,PROD011,2025-01-13,3,2256.76
ORD02067,CUST0976,PROD032,2024-12-15,1,597.64
ORD02068,CUST0556,PROD036,2024-10-13,1,4165.84
ORD02069,CUST0333,PROD020,2024-12-12,2,9356.37
ORD02070,CUST0976,PROD031,2025-09-03,5,8066.97
ORD02071,CUST0374,PROD025,2025-04-02,4,19801.29
ORD02072,CUST0867,PROD002,2025-08-11,4,8170.81
ORD02073,CUST0622,PROD007,2026-03-30,2,9724.08
ORD02074,CUST0833,PROD024,2025-12-24,2,3294.4
ORD02075,CUST0948,PROD049,2024-08-21,5,11182.86
