order_id,customer_id,product_id,order_date,quantity,sales_amount
ORD03933,CUST0108,PROD050,2025-03-20,4,12651.97
ORD03934,CUST0832,PROD031,2025-10-20,3,1901.28
ORD03935,CUST0991,PROD024,2025-11-01,4,3893.83
ORD03936,CUST0449,PROD025,2024-07-15,1,4316.17
ORD03937,CUST0717,PROD042,2024-12-26,5,10193.4
ORD03938,CUST0497,PROD015,2024-08-07,1,4552.62
ORD03939,CUST0933,PROD040,2025-09-22,4,13144.96
ORD03940,CUST0184,PROD003,2024-10-14,2,5872.22
ORD03941,CUST0629,PROD027,2025-04-16,2,5752.82
ORD03942,CUST0539,PROD038,2024-10-28,1,1653.33
ORD03943,CUST0646,PROD011,2025-07-19,4,10573.66
ORD03944,CUST0761,PROD014,2026-05-18,1,3532.59
ORD03945,CUST0959,PROD018,2024-11-01,1,2388.96
ORD03946,CUST0334,PROD006,2025-05-21,4,8646.07
ORD03947,CUST0198,PROD011,2025-08-25,3,14437.73
ORD03948,CUST0940,PROD045,2025-02-20,1,947.22
ORD03949,CUST0069,PROD015,2025-12-11,4,5375.2
ORD03950,CUST0841,PROD045,2025-08-21,3,9463.32
ORD03951,CUST0883,PROD040,2025-02-17,5,17775.6
ORD03952,CUST0974,PROD006,2024-06-19,1,2146.68
ORD03953,CUST0991,PROD018,2025-07-12,4,8188.15
ORD03954,CUST0989,PROD026,2024-09-07,5,10494.6
ORD03955,CUST0554,PROD031,2026-04-29,1,2378.94
ORD03956,CUST0033,PROD032,2026-05-20,2,9382.7
ORD03957,CUST0616,PROD028,2024-06-12,3,2002.55
ORD03958,CUST0847,PROD026,2025-11-26,2,4936.28
ORD03959,CUST0796,PROD041,2025-10-25,2,9688.23
ORD03960,CUST0317,PROD033,2026-03-11,4,11855.68
ORD03961,CUST0878,PROD010,2025-03-15,5,21392.52
ORD03962,CUST0817,PROD023,2025-02-27,2,5288.0
ORD03963,CUST0077,PROD023,2025-10-04,5,17414.75
ORD03964,CUST0544,PROD035,2025-09-20,4,10732.99
ORD03965,CUST0352,PROD049,2025-08-27,3,8862.48
ORD03966,CUST0690,PROD011,2024-10-11,1,1270.92
ORD03967,CUST0050,PROD024,2026-04-25,4,16142.53
ORD03968,CUST0534,PROD003,2026-02-12,5,8288.46
ORD03969,CUST0097,PROD036,2026-04-25,2,2436.27
ORD03970,CUST0761,PROD042,2025-02-22,1,4382.43
ORD03971,CUST0953,PROD041,2025-12-05,3,14662.09
ORD03972,CUST0184,PROD001,2024-09-29,2,7593.7
ORD03973,CUST0159,PROD037,2025-11-17,5,14982.14
ORD03974,CUST0280,PROD013,2026-05-24,5,4230.38
ORD03975,CUST0988,PROD012,2025-05-09,1,1768.42
ORD03976,CUST0788,PROD021,2025-10-06,2,3712.36
ORD03977,CUST0046,PROD003,2024-11-20,5,3343.39
ORD03978,CUST0283,PROD014,2025-01-15,2,5810.61
ORD03979,CUST0072,PROD015,2026-04-22,3,1809.53
ORD03980,CUST0893,PROD031,2026-01-22,2,6841.96
ORD03981,CUST0434,PROD017,2024-07-24,4,17452.5
ORD03982,CUST0498,PROD007,2025-08-17,5,2736.67
ORD03983,CUST0239,PROD011,2025-07-17,4,14032.81
ORD03984,CUST0017,PROD036,2025-07-11,4,18906.92
ORD03985,CUST0209,PROD028,2024-11-16,3,4555.09
ORD03986,CUST0176,PROD044,2025-04-01,4,10713.82
ORD03987,CUST0949,PROD023,2025-09-08,3,11544.77
ORD03988,CUST0223,PROD009,2024-07-17,1,3328.8
ORD03989,CUST0783,PROD031,2025-08-13,1,3367.47
ORD03990,CUST0228,PROD041,2025-11-14,2,7624.95
ORD03991,CUST0883,PROD038,2024-09-23,5,21094.94
ORD03992,CUST0530,PROD044,2025-12-14,2,9723.66
ORD03993,CUST0654,PROD006,2026-04-06,2,9746.18
ORD03994,CUST0465,PROD013,2026-05-27,5,8263.52
ORD03995,CUST0495,PROD025,2025-01-12,2,7770.31
ORD03996,CUST0136,PROD008,2025-10-13,5,3279.19
ORD03997,CUST0159,PROD031,2026-02-24,2,3612.06
ORD03998,CUST0135,PROD013,2024-07-31,1,1416.28
ORD03999,CUST0753,PROD019,2025-02-13,4,15014.83
ORD04000,CUST0880,PROD008,2024-10-24,5,10718.51
ORD04001,CUST0441,PROD001,2024-11-03,2,5308.1
ORD04002,CUST0089,PROD011,2026-02-26,2,5872.11
ORD04003,CUST0617,PROD008,2025-04-06,2,8913.26
ORD04004,CUST0151,PROD037,2025-11-30,5,23724.75
ORD04005,CUST0835,PROD042,2024-09-24,2,2583.59
ORD04006,CUST0104,PROD045,2025-07-16,5,3133.18
ORD04007,CUST0426,PROD047,2024-09-23,5,6851.97
ORD04008,CUST0004,PROD007,2025-03-13,1,1045.79
ORD04009,CUST0277,PROD016,2025-02-18,2,7082.32
ORD04010,CUST0306,PROD031,2026-01-22,1,1726.67
ORD04011,CUST0454,PROD005,2024-12-10,4,18584.83
ORD04012,CUST0682,PROD012,2025-10-07,2,1264.65
ORD04013,CUST0358,PROD014,2026-05-15,2,3161.67
ORD04014,CUST0181,PROD030,2024-08-22,3,14033.42
ORD04015,CUST0291,PROD020,2026-02-03,1,2002.61
ORD04016,CUST0182,PROD021,2024-11-22,3,8812.43
ORD04017,CUST0573,PROD034,2025-11-07,5,24067.36
ORD04018,CUST0029,PROD046,2025-12-30,4,9985.39
ORD04019,CUST0486,PROD026,2025-01-01,2,4728.44
ORD04020,CUST0255,PROD015,2025-10-12,1,3462.35
ORD04021,CUST0602,PROD020,2026-05-23,2,1891.76
ORD04022,CUST0356,PROD039,2025-08-30,3,8368.11
ORD04023,CUST0469,PROD018,2025-09-28,2,6018.47
ORD04024,CUST0320,PROD034,2024-11-09,1,2790.93
ORD04025,CUST0569,PROD050,2024-06-30,1,915.06
ORD04026,CUST0348,PROD011,2025-07-28,4,15691.61
ORD04027,CUST0805,PROD047,2025-08-19,3,2147.22
ORD04028,CUST0567,PROD030,2025-01-09,4,7389.06
ORD04029,CUST0616,PROD015,2026-01-26,5,15028.4
ORD04030,CUST0510,PROD024,2026-04-04,3,10703.11
ORD04031,CUST0739,PROD005,2026-05-02,3,8886.49
ORD04032,CUST0951,PROD042,2025-11-23,2,9811.55
ORD04033,CUST0343,PROD047,2024-06-26,4,15685.46
ORD04034,CUST0271,PROD036,2024-11-14,1,3731.87
ORD04035,CUST0537,PROD045,2024-10-09,4,14445.41
ORD04036,CUST0863,PROD021,2024-07-30,3,14945.0
ORD04037,CUST0472,PROD020,2025-02-21,2,1176.26
ORD04038,CUST0207,PROD020,2025-12-03,5,14918.38
ORD04039,CUST0776,PROD041,2024-12-04,3,7201.79
ORD04040,CUST0055,PROD048,2026-01-04,3,9307.17
ORD04041,CUST0735,PROD050,2024-11-10,2,6583.92
ORD04042,CUST0199,PROD010,2026-04-19,1,1951.56
ORD04043,CUST0771,PROD002,2026-01-07,5,19697.34
ORD04044,CUST0065,PROD050,2026-01-31,5,14067.71
ORD04045,CUST0327,PROD001,2025-09-17,3,13839.68
ORD04046,CUST0191,PROD011,2025-09-26,5,12731.96
ORD04047,CUST0752,PROD035,2024-10-20,1,2580.89
ORD04048,CUST0441,PROD025,2026-01-02,5,5082.79
ORD04049,CUST0630,PROD033,2025-03-23,2,4937.75
ORD04050,CUST0070,PROD009,2024-08-31,3,7395.75
ORD04051,CUST0155,PROD045,2025-04-09,5,20337.09
ORD04052,CUST0637,PROD050,2024-07-14,4,2567.61
ORD04053,CUST0622,PROD028,2025-11-25,5,7910.62
ORD04054,CUST0551,PROD021,2025-04-29,4,17070.88
ORD04055,CUST0291,PROD033,2025-11-28,4,8991.2
ORD04056,CUST0844,PROD027,2025-08-09,3,12049.17
ORD04057,CUST0393,PROD050,2025-07-14,5,17388.87
ORD04058,CUST0547,PROD009,2024-08-06,1,4410.29
ORD04059,CUST0025,PROD008,2025-12-11,2,8767.73
ORD04060,CUST0361,PROD018,2026-05-04,5,4346.38
ORD04061,CUST0420,PROD029,2026-04-10,3,13760.68
ORD04062,CUST0891,PROD037,2024-10-27,4,4232.68
ORD04063,CUST0382,PROD010,2024-08-01,4,9398.97
ORD04064,CUST0044,PROD004,2026-02-06,5,6812.58
ORD04065,CUST0045,PROD013,2025-08-17,5,12707.4
ORD04066,CUST0084,PROD016,2025-04-01,4,11500.07
ORD04067,CUST0069,PROD009,2026-01-08,1,3950.63
ORD04068,CUST0268,PROD010,2025-04-23,5,3961.92
ORD04069,CUST0334,PROD046,2026-01-26,5,13595.74
ORD04070,CUST0136,PROD045,2024-08-20,1,3010.87
ORD04071,CUST0858,PROD024,2024-06-24,5,24899.74
ORD04072,CUST0173,PROD004,2026-03-14,3,14631.41
ORD04073,CUST0115,PROD027,2024-12-09,1,3421.92
ORD04074,CUST0841,PROD023,2024-12-13,4,7782.21
ORD04075,CUST0817,PROD019,2024-07-07,2,7081.77
ORD04076,CUST0779,PROD040,2024-10-22,2,5490.48
ORD04077,CUST0595,PROD047,2026-05-02,3,3779.72
ORD04078,CUST0383,PROD006,2025-07-02,4,13905.99
ORD04079,CUST0314,PROD044,2024-06-23,5,16587.67
ORD04080,CUST0579,PROD031,2025-04-03,3,7524.8
ORD04081,CUST0327,PROD009,2025-10-07,2,9608.62
ORD04082,CUST0928,PROD009,2025-09-23,3,9552.38
ORD04083,CUST0996,PROD016,2026-05-23,3,12824.01
ORD04084,CUST0421,PROD010,2026-02-01,5,16956.66
ORD04085,CUST0301,PROD015,2025-11-13,4,17270.42
ORD04086,CUST0011,PROD049,2025-09-19,2,2759.98
ORD04087,CUST0574,PROD030,2024-07-02,4,4509.29
ORD04088,CUST0453,PROD034,2026-03-03,3,7478.99
ORD04089,CUST0447,PROD040,2025-07-06,2,6237.77
ORD04090,CUST0113,PROD034,2025-03-04,5,17287.73
ORD04091,CUST0831,PROD039,2026-03-28,5,24246.71
ORD04092,CUST0758,PROD023,2026-03-29,1,4203.21
ORD04093,CUST0085,PROD011,2025-11-10,5,10651.68
ORD04094,CUST0304,PROD018,2025-05-17,2,7995.15
ORD04095,CUST0890,PROD006,2025-10-06,1,2716.58
ORD04096,CUST0623,PROD021,2024-07-31,4,3660.7
ORD04097,CUST0951,PROD009,2026-02-07,3,14168.0
ORD04098,CUST0669,PROD046,2024-08-31,4,16168.13
ORD04099,CUST0441,PROD047,2025-06-07,3,3674.97
ORD04100,CUST0820,PROD013,2025-01-23,1,3368.62
ORD04101,CUST0652,PROD046,2026-04-02,3,6139.02
ORD04102,CUST0527,PROD006,2026-02-08,1,1880.37
ORD04103,CUST0699,PROD042,2026-01-15,2,7295.46
ORD04104,CUST0797,PROD050,2025-05-04,2,4496.9
ORD04105,CUST0702,PROD006,2026-04-13,1,1203.15
ORD04106,CUST0256,PROD018,2025-07-02,1,3921.63
ORD04107,CUST0873,PROD012,2024-12-23,2,4773.24
ORD04108,CUST0474,PROD018,2026-03-12,3,7722.05
ORD04109,CUST0999,PROD008,2024-10-10,3,13433.1
ORD04110,CUST0273,PROD035,2026-02-22,1,4294.17
ORD04111,CUST0971,PROD042,2024-12-10,1,4653.13
ORD04112,CUST0162,PROD037,2025-02-20,4,19266.23
ORD04113,CUST0220,PROD035,2024-07-15,1,4928.51
ORD04114,CUST0163,PROD005,2024-09-06,3,14383.07
ORD04115,CUST0419,PROD009,2024-07-28,5,24563.62
ORD04116,CUST0891,PROD026,2025-08-24,3,13001.14
ORD04117,CUST0648,PROD012,2026-04-05,5,12254.91
ORD04118,CUST0462,PROD001,2026-02-15,1,2285.55
ORD04119,CUST0005,PROD022,2024-12-26,1,4723.32
ORD04120,CUST0096,PROD007,2026-03-05,5,3186.4
ORD04121,CUST0620,PROD031,2026-02-03,1,3669.85
ORD04122,CUST0900,PROD046,2024-09-12,3,8331.2
ORD04123,CUST0866,PROD021,2025-12-18,1,4010.3
ORD04124,CUST0473,PROD018,2025-10-03,1,1132.36
ORD04125,CUST0323,PROD048,2024-10-27,5,9998.59
ORD04126,CUST0617,PROD012,2025-10-26,4,4074.33
ORD04127,CUST0811,PROD004,2024-09-29,5,17592.93
ORD04128,CUST0505,PROD013,2025-11-07,4,7764.18
ORD04129,CUST0121,PROD017,2025-02-18,1,2217.41
ORD04130,CUST0480,PROD010,2026-04-15,1,4337.06
ORD04131,CUST0078,PROD011,2025-09-12,3,14315.59
ORD04132,CUST0452,PROD017,2025-09-09,5,11370.49
ORD04133,CUST0911,PROD036,2025-09-22,3,3821.43
ORD04134,CUST0057,PROD039,2025-06-07,2,6831.0
ORD04135,CUST0561,PROD029,2026-01-23,3,10220.16
ORD04136,CUST0248,PROD028,2024-08-05,2,9670.7
ORD04137,CUST0414,PROD030,2025-05-17,1,4379.05
ORD04138,CUST0002,PROD029,2026-02-07,1,1867.82
ORD04139,CUST0152,PROD010,2026-03-16,2,8708.63
ORD04140,CUST0584,PROD006,2025-05-15,3,7461.5
ORD04141,CUST0370,PROD005,2025-03-31,1,3740.44
ORD04142,CUST0139,PROD003,2025-05-18,2,8530.5
ORD04143,CUST0841,PROD039,2025-12-27,2,6458.01
ORD04144,CUST1000,PROD033,2024-12-10,1,2432.27
ORD04145,CUST0634,PROD017,2025-08-07,2,1805.89
ORD04146,CUST0049,PROD039,2025-01-27,2,2810.93
ORD04147,CUST0534,PROD002,2026-02-11,5,6906.79
ORD04148,CUST0227,PROD049,2026-01-30,2,5298.11
ORD04149,CUST0695,PROD048,2025-07-18,5,22144.2
ORD04150,CUST0977,PROD040,2026-01-24,4,7064.01
ORD04151,CUST0209,PROD049,2025-03-24,4,2240.19
ORD04152,CUST0016,PROD043,2024-07-01,3,14560.36
ORD04153,CUST0192,PROD035,2026-02-04,3,5334.38
ORD04154,CUST0225,PROD025,2025-02-11,2,3155.32
ORD04155,CUST0730,PROD024,2024-08-03,2,7275.95
ORD04156,CUST0894,PROD012,2025-09-25,2,4339.19
ORD04157,CUST0196,PROD028,2025-09-30,4,5156.83
ORD04158,CUST0973,PROD023,2025-06-17,3,11452.72
ORD04159,CUST0155,PROD046,2026-03-23,2,4172.22
ORD04160,CUST0661,PROD044,2024-08-24,5,24805.03
ORD04161,CUST0786,PROD023,2024-11-16,1,2638.03
ORD04162,CUST0672,PROD034,2024-09-24,1,650.75
ORD04163,CUST0664,PROD029,2024-12-08,5,14569.47
ORD04164,CUST0047,PROD031,2026-05-10,1,517.75
ORD04165,CUST0150,PROD015,2025-07-19,5,12618.09
ORD04166,CUST0586,PROD050,2024-08-01,4,8707.51
ORD04167,CUST0598,PROD047,2026-06-06,1,3161.96
ORD04168,CUST0322,PROD011,2025-07-05,1,4723.81
ORD04169,CUST0251,PROD035,2026-04-28,3,5024.22
ORD04170,CUST0524,PROD048,2026-04-13,2,7057.67
ORD04171,CUST0242,PROD004,2025-02-04,4,12561.88
ORD04172,CUST0100,PROD025,2025-11-23,5,10964.63
ORD04173,CUST0258,PROD011,2026-04-27,4,17025.47
ORD04174,CUST0240,PROD021,2025-10-02,5,14281.5
ORD04175,CUST0693,PROD039,2025-12-15,4,4573.08
ORD04176,CUST0851,PROD003,2025-05-27,5,11617.62
ORD04177,CUST0471,PROD007,2025-03-03,3,4852.6
ORD04178,CUST0632,PROD006,2026-05-04,2,2498.17
ORD04179,CUST0366,PROD045,2026-03-18,1,786.74
ORD04180,CUST0985,PROD008,2026-03-20,2,2744.37
ORD04181,CUST0913,PROD031,2025-10-04,5,4773.15
ORD04182,CUST0498,PROD018,2024-12-05,1,4709.53
ORD04183,CUST0688,PROD021,2025-06-02,3,4063.0
ORD04184,CUST0610,PROD036,2024-07-30,2,8076.36
ORD04185,CUST0764,PROD014,2025-02-20,4,16018.62
ORD04186,CUST0211,PROD025,2025-01-06,5,16316.32
ORD04187,CUST0421,PROD010,2026-03-14,5,16404.11
ORD04188,CUST0409,PROD047,2025-05-30,3,6584.17
ORD04189,CUST0905,PROD027,2025-12-18,3,7294.54
ORD04190,CUST0058,PROD042,2024-06-19,4,17512.49
ORD04191,CUST0074,PROD044,2025-11-06,2,4645.6
ORD04192,CUST0732,PROD035,2025-05-09,5,3782.15
ORD04193,CUST0774,PROD016,2024-08-13,5,19829.54
ORD04194,CUST0578,PROD039,2026-04-25,2,5256.41
ORD04195,CUST0096,PROD020,2025-04-17,2,6663.66
ORD04196,CUST0378,PROD026,2025-07-16,4,2699.62
ORD04197,CUST0106,PROD005,2025-10-19,5,6236.47
ORD04198,CUST0447,PROD012,2025-08-30,4,2865.26
ORD04199,CUST0262,PROD023,2025-06-11,4,18806.99
ORD04200,CUST0695,PROD030,2025-03-18,2,7512.89
ORD04201,CUST0096,PROD001,2025-03-28,3,6595.36
ORD04202,CUST0385,PROD031,2026-01-30,3,10209.96
ORD04203,CUST0249,PROD018,2024-11-11,3,6785.2
ORD04204,CUST0657,PROD021,2025-04-30,4,9912.45
ORD04205,CUST0152,PROD044,2024-11-23,3,9094.67
ORD04206,CUST0185,PROD022,2024-09-09,1,2699.6
ORD04207,CUST0413,PROD011,2024-08-19,5,23712.39
ORD04208,CUST0146,PROD012,2025-10-24,3,14799.06
ORD04209,CUST0128,PROD019,2025-09-03,3,5001.36
ORD04210,CUST0747,PROD007,2025-09-05,4,2254.17
ORD04211,CUST0329,PROD017,2024-09-30,4,13085.28
ORD04212,CUST0974,PROD027,2026-03-18,3,7645.19
ORD04213,CUST0276,PROD039,2026-06-06,3,10781.7
ORD04214,CUST0183,PROD047,2024-07-08,1,3860.02
ORD04215,CUST0339,PROD007,2026-04-08,4,19523.76
ORD04216,CUST0968,PROD028,2024-11-28,1,2841.01
ORD04217,CUST0156,PROD047,2025-09-17,5,11832.71
ORD04218,CUST0986,PROD029,2025-04-04,2,3647.86
ORD04219,CUST0599,PROD048,2025-04-23,4,3568.19
ORD04220,CUST0530,PROD004,2025-08-20,2,9541.05
ORD04221,CUST0586,PROD004,2024-07-31,1,2439.12
ORD04222,CUST0777,PROD045,2026-03-03,5,24823.16
ORD04223,CUST0632,PROD042,2025-09-26,4,4591.69
ORD04224,CUST0024,PROD004,2026-06-01,2,5140.37
ORD04225,CUST0104,PROD046,2024-09-23,5,20396.65
ORD04226,CUST0675,PROD037,2025-08-26,3,8528.4
ORD04227,CUST0111,PROD049,2024-11-13,1,594.09
ORD04228,CUST0186,PROD011,2026-01-12,4,15351.55
ORD04229,CUST0205,PROD022,2025-05-05,4,4133.45
ORD04230,CUST0729,PROD029,2025-12-07,5,11775.43
ORD04231,CUST0051,PROD013,2025-09-18,5,18680.95
ORD04232,CUST0164,PROD016,2024-07-07,2,5512.28
ORD04233,CUST0085,PROD025,2025-04-10,2,2585.82
ORD04234,CUST0773,PROD027,2025-10-14,5,21147.59
ORD04235,CUST0037,PROD014,2025-06-29,4,19766.67
ORD04236,CUST0337,PROD026,2025-12-12,2,1925.84
ORD04237,CUST0549,PROD042,2025-05-02,4,13939.18
ORD04238,CUST0902,PROD021,2025-04-03,5,2506.38
ORD04239,CUST0526,PROD042,2025-05-22,2,9748.53
ORD04240,CUST0870,PROD010,2026-05-13,2,7031.87
ORD04241,CUST0880,PROD049,2026-02-24,4,18093.24
ORD04242,CUST0541,PROD029,2024-11-24,5,18234.47
ORD04243,CUST0613,PROD037,2025-09-20,4,4153.36
ORD04244,CUST0468,PROD021,2024-11-23,5,19900.31
ORD04245,CUST0756,PROD006,2025-04-29,3,7536.19
ORD04246,CUST0031,PROD024,2025-03-25,1,1450.39
ORD04247,CUST0826,PROD016,2025-02-10,5,10500.43
ORD04248,CUST0328,PROD023,2025-09-27,5,21120.97
ORD04249,CUST0915,PROD026,2025-11-18,1,3920.68
ORD04250,CUST0570,PROD030,2026-01-03,4,18398.47
ORD04251,CUST0786,PROD043,2026-03-09,1,3104.28
ORD04252,CUST0146,PROD017,2024-12-24,5,21141.79
ORD04253,CUST0163,PROD048,2024-12-20,4,13467.83
ORD04254,CUST0626,PROD047,2024-12-08,4,6047.41
ORD04255,CUST0952,PROD025,2026-01-20,3,13263.03
ORD04256,CUST0759,PROD031,2025-08-17,2,1418.47
ORD04257,CUST0870,PROD033,2025-09-20,2,7744.66
ORD04258,CUST0968,PROD034,2024-10-10,1,3395.25
ORD04259,CUST0935,PROD044,2025-03-23,1,2268.28
ORD04260,CUST0269,PROD031,2025-12-26,1,3031.27
ORD04261,CUST0345,PROD009,2025-06-27,4,19378.98
ORD04262,CUST0493,PROD034,2024-11-03,5,23288.85
ORD04263,CUST0945,PROD021,2024-08-18,2,9663.48
ORD04264,CUST0987,PROD020,2024-06-13,3,12576.53
ORD04265,CUST0443,PROD035,2025-01-10,3,14960.96
ORD04266,CUST0876,PROD023,2025-11-07,5,18400.08
ORD04267,CUST0788,PROD049,2026-03-22,4,8008.85
ORD04268,CUST0579,PROD015,2026-05-02,1,2231.25
ORD04269,CUST0551,PROD044,2025-09-11,1,2370.29
ORD04270,CUST0516,PROD039,2024-11-23,2,3880.35
ORD04271,CUST0507,PROD050,2025-07-06,5,19710.4
ORD04272,CUST0533,PROD029,2024-11-28,2,9819.52
ORD04273,CUST0247,PROD001,2024-12-12,2,9797.97
ORD04274,CUST0654,PROD020,2024-09-25,2,7043.9
ORD04275,CUST0799,PROD022,2024-07-09,4,18692.66
ORD04276,CUST0064,PROD046,2024-12-19,3,2238.01
ORD04277,CUST0509,PROD048,2024-09-14,5,12841.65
ORD04278,CUST0989,PROD044,2025-12-01,5,10574.42
ORD04279,CUST0259,PROD037,2026-02-21,1,4976.57
ORD04280,CUST0777,PROD004,2025-09-19,2,2076.26
ORD04281,CUST0817,PROD045,2026-06-08,3,13852.51
ORD04282,CUST0650,PROD018,2026-05-04,4,4124.42
ORD04283,CUST0705,PROD048,2026-04-28,1,1068.75
ORD04284,CUST0535,PROD043,2026-05-11,5,8572.35
ORD04285,CUST0733,PROD004,2026-01-04,1,1283.9
ORD04286,CUST0968,PROD048,2024-11-19,2,4843.03
ORD04287,CUST0855,PROD048,2025-10-19,4,14959.56
ORD04288,CUST0706,PROD038,2024-09-26,4,12232.97
ORD04289,CUST0958,PROD007,2024-09-17,4,7951.17
ORD04290,CUST0015,PROD029,2025-05-21,3,5218.72
ORD04291,CUST0228,PROD049,2025-03-12,1,1219.59
ORD04292,CUST0212,PROD009,2024-07-21,5,7668.46
ORD04293,CUST0569,PROD024,2024-11-18,2,5353.84
ORD04294,CUST0777,PROD021,2024-06-24,3,13083.83
ORD04295,CUST0671,PROD036,2026-02-25,1,4835.06
ORD04296,CUST0180,PROD015,2025-11-11,1,2279.84
ORD04297,CUST0977,PROD031,2024-12-28,5,15840.03
ORD04298,CUST0847,PROD042,2024-07-27,4,10115.05
ORD04299,CUST0411,PROD044,2025-12-05,5,22548.46
ORD04300,CUST0159,PROD029,2025-02-14,1,4160.29
ORD04301,CUST0931,PROD024,2025-07-04,2,5691.93
ORD04302,CUST0956,PROD040,2026-02-12,1,1074.46
ORD04303,CUST0472,PROD037,2024-09-28,3,12755.15
ORD04304,CUST0468,PROD020,2026-03-17,5,17005.87
ORD04305,CUST0121,PROD027,2024-12-27,1,768.53
ORD04306,CUST0794,PROD004,2025-04-22,1,4496.35
ORD04307,CUST0853,PROD009,2025-08-15,3,5016.74
ORD04308,CUST0793,PROD015,2026-03-12,2,3739.01
ORD04309,CUST0195,PROD002,2024-08-26,1,4307.91
ORD04310,CUST0517,PROD029,2026-03-04,1,1083.7
ORD04311,CUST0941,PROD005,2024-11-08,2,9934.22
ORD04312,CUST0609,PROD043,2024-09-13,3,6352.16
ORD04313,CUST0771,PROD005,2026-04-14,1,2001.19
ORD04314,CUST0859,PROD020,2025-08-21,4,4931.74
ORD04315,CUST0316,PROD034,2024-07-07,3,11893.88
ORD04316,CUST0308,PROD025,2024-11-26,4,2039.36
ORD04317,CUST0451,PROD004,2024-09-15,5,9384.26
ORD04318,CUST0592,PROD008,2026-05-05,2,4400.22
ORD04319,CUST0946,PROD028,2025-03-28,3,8065.24
ORD04320,CUST0142,PROD004,2024-07-21,1,4974.06
ORD04321,CUST0708,PROD040,2025-02-22,2,9332.23
ORD04322,CUST0312,PROD007,2026-05-15,2,2188.92
ORD04323,CUST0724,PROD029,2024-10-16,2,4060.83
ORD04324,CUST0576,PROD044,2024-12-31,4,12977.67
ORD04325,CUST0327,PROD022,2026-04-20,1,3510.44
ORD04326,CUST0594,PROD039,2025-05-12,3,4440.82
ORD04327,CUST0283,PROD025,2026-04-10,5,11972.0
ORD04328,CUST0225,PROD032,2026-02-18,3,11160.92
ORD04329,CUST0312,PROD028,2026-01-07,1,3316.73
ORD04330,CUST0548,PROD035,2025-09-22,2,5003.76
ORD04331,CUST0247,PROD049,2025-07-27,4,15735.06
ORD04332,CUST0821,PROD012,2025-06-05,3,2644.22
ORD04333,CUST0703,PROD004,2025-06-30,5,10744.87
ORD04334,CUST0539,PROD040,2026-01-26,1,546.23
ORD04335,CUST0176,PROD042,2025-11-05,1,1347.46
ORD04336,CUST0344,PROD026,2025-07-02,2,7138.46
ORD04337,CUST0506,PROD008,2025-03-16,1,1721.95
ORD04338,CUST0889,PROD050,2025-01-20,3,1732.08
ORD04339,CUST0592,PROD020,2026-01-23,2,6175.36
ORD04340,CUST0708,PROD033,2025-02-25,3,7453.27
ORD04341,CUST0591,PROD030,2025-09-25,5,14167.2
ORD04342,CUST0414,PROD027,2026-01-28,5,11643.23
ORD04343,CUST0818,PROD003,2025-06-26,1,4527.03
ORD04344,CUST0778,PROD027,2024-07-02,4,10567.84
ORD04345,CUST0071,PROD048,2025-03-06,2,8470.29
ORD04346,CUST0295,PROD028,2025-04-07,5,6687.53
ORD04347,CUST0380,PROD006,2026-01-27,5,22184.61
ORD04348,CUST0857,PROD018,2026-01-25,4,4457.03
ORD04349,CUST0163,PROD032,2026-02-05,1,1639.91
ORD04350,CUST0191,PROD014,2024-07-18,3,10978.25
ORD04351,CUST0557,PROD036,2025-09-12,4,4482.15
ORD04352,CUST0653,PROD030,2026-01-25,3,14233.11
ORD04353,CUST0521,PROD029,2025-03-16,3,11573.47
ORD04354,CUST0938,PROD024,2025-09-03,2,2534.82
ORD04355,CUST0089,PROD022,2025-03-30,4,2785.47
ORD04356,CUST0768,PROD021,2025-05-30,3,2118.02
ORD04357,CUST0517,PROD024,2025-08-06,1,1115.58
ORD04358,CUST0928,PROD031,2024-06-16,2,9059.93
ORD04359,CUST0660,PROD019,2025-10-11,2,8401.52
ORD04360,CUST0261,PROD020,2026-03-03,5,23692.33
ORD04361,CUST0370,PROD001,2025-11-06,1,1623.21
ORD04362,CUST0795,PROD009,2025-03-19,2,1861.76
ORD04363,CUST0644,PROD013,2025-09-19,1,4495.39
ORD04364,CUST0389,PROD017,2026-05-19,1,3548.64
ORD04365,CUST0191,PROD047,2026-03-30,3,9515.51
ORD04366,CUST0554,PROD046,2026-02-11,1,2890.68
ORD04367,CUST0919,PROD029,2025-08-07,4,4380.94
ORD04368,CUST0020,PROD028,2024-07-17,2,1567.46
ORD04369,CUST0770,PROD031,2025-01-03,1,1028.52
ORD04370,CUST0354,PROD009,2024-09-09,5,12998.11
ORD04371,CUST0103,PROD026,2025-01-10,5,12587.54
ORD04372,CUST0119,PROD014,2024-10-15,2,5449.59
ORD04373,CUST0118,PROD025,2026-03-18,2,3704.4
ORD04374,CUST0777,PROD036,2024-08-12,3,10645.62
ORD04375,CUST0345,PROD044,2026-05-04,3,14366.14
ORD04376,CUST0905,PROD024,2024-12-13,5,18734.55
ORD04377,CUST0660,PROD035,2025-03-10,3,2900.66
ORD04378,CUST0794,PROD001,2025-10-17,1,926.95
ORD04379,CUST0960,PROD050,2025-01-14,3,4181.04
ORD04380,CUST0268,PROD042,2025-10-30,4,7682.53
ORD04381,CUST0935,PROD028,2024-07-24,5,13826.1
ORD04382,CUST0195,PROD019,2025-06-14,4,16953.46
ORD04383,CUST0020,PROD048,2025-08-19,1,1545.23
